Removed Pin From Net: NetName=U\S\B\_\B\O\O\T\ Pin=J2-1
Removed Pin From Net: NetName=GND Pin=J2-2
Removed Pin From Net: NetName=QSPI_SS Pin=R1-1
Removed Pin From Net: NetName=U\S\B\_\B\O\O\T\ Pin=R1-2
Removed Pin From Net: NetName=USB_D+ Pin=R3-1
Removed Pin From Net: NetName=USB_D- Pin=R4-1
Removed Pin From Net: NetName=XOUT Pin=R5-1
Change Component Footprint: Designator=R2 Old Footprint=C_0402_1005Metric New Footprint=0402-A
Change Component Footprint: Designator=C2 Old Footprint=C_0402_1005Metric New Footprint=FP-GCM155-0_05-IPC_B
Change Component Footprint: Designator=C3 Old Footprint=C_0402_1005Metric New Footprint=FP-GCM155-0_05-IPC_B
Change Component Footprint: Designator=C8 Old Footprint=C_0402_1005Metric New Footprint=FP-GCM155-0_05-IPC_B
Change Component Footprint: Designator=C10 Old Footprint=C_0402_1005Metric New Footprint=FP-GCM155-0_05-IPC_B
Change Component Footprint: Designator=C5 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C6 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C7 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C9 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C11 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C12 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C13 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C14 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C15 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=C16 Old Footprint=C_0402_1005Metric New Footprint=FP-GRM155-0_05-IPC_C
Change Component Footprint: Designator=R1 Old Footprint=C_0402_1005Metric New Footprint=RESC1005X40X25ML05T10
Change Component Footprint: Designator=R3 Old Footprint=C_0402_1005Metric New Footprint=RESC1005X40X25ML05T10
Change Component Footprint: Designator=R4 Old Footprint=C_0402_1005Metric New Footprint=RESC1005X40X25ML05T10
Change Component Footprint: Designator=C1 Old Footprint=C_0805_2012Metric New Footprint=FP-GRM21B-0_1-MFG
Change Component Footprint: Designator=C4 Old Footprint=C_0805_2012Metric New Footprint=FP-GRM21B-0_1-MFG
Change Component Footprint: Designator=C17 Old Footprint=C_0805_2012Metric New Footprint=FP-GRM21B-0_1-MFG
Change Component Footprint: Designator=U3 Old Footprint=RP2040-QFN-56 New Footprint=Pico2040-QFN-56
Change Component Footprint: Designator=U2 Old Footprint=SOIC-8_5.23x5.23mm_P1.27mm New Footprint=SO8_N
Change Component Comment : Designator=R1 Old Comment=1k New Comment=RC0402FR-0727R4L
Change Component Comment : Designator=C8 Old Comment=1u New Comment=GCM1555C1H270JA16D
Change Component Comment : Designator=C10 Old Comment=1u New Comment=GCM1555C1H270JA16D
Change Component Comment : Designator=C1 Old Comment=10u New Comment=GRM21BR61C106KE15K
Change Component Comment : Designator=C4 Old Comment=10u New Comment=GRM21BR61C106KE15K
Change Component Comment : Designator=C17 Old Comment=10u New Comment=GRM21BR61C106KE15K
Change Component Comment : Designator=R3 Old Comment=27 New Comment=RC0402FR-0727R4L
Change Component Comment : Designator=R4 Old Comment=27 New Comment=RC0402FR-0727R4L
Change Component Comment : Designator=C2 Old Comment=27p New Comment=GCM1555C1H270JA16D
Change Component Comment : Designator=C3 Old Comment=27p New Comment=GCM1555C1H270JA16D
Change Component Comment : Designator=C5 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C6 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C7 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C9 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C11 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C12 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C13 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C14 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C15 Old Comment=100n New Comment=GRM155R71E104KE14J
Change Component Comment : Designator=C16 Old Comment=100n New Comment=GRM155R71E104KE14J
Change component parameters: Component "U1" not found
Change component parameters: Designator = "U2" ("U2"); Footprint = "SOIC-8_5.23x5.23mm_P1.27mm"; UniqueID = "\UOFWSWAO" ("\UOFWSWAO")
Add component (AddParameter): Name = "Online Catalog"; Value = "MICROTAN®TR8Series"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55°C~125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Other Names"; Value = "718-1673-6"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "0603(1608Metric)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mount Device, Body 1.6 x 0.85 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "TR8-M"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Digi-Reel®"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "MICROTAN®TR8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Size / Dimension"; Value = "0.063"Lx0.033"W(1.60mmx0.85mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Standard Package"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "±20%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Molded"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage - Rated"; Value = "10V"; VariantName = "[No Variations]"
Added Component: Designator=C20(FP-C0603-CJ-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Cap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://content.kemet.com/datasheets/KEM_C1013_X7R_FT-CAP_SMD.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 0.1UF 50V X7R 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.95mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "CAPC16080X80"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Kemet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C0603X104K5RACTU"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Description"; Value = "Capacitor; Ceramic; Cap 0.1uF; Tol+10%; SMT; Flexible Termination; Vol-Rtg 50V; TR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/c0603x104k5ractu-kemet-9145062"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "C0603-CJ"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "15%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C21(FP-C0603C-CF-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Automotive Grade"; Value = "Grade 1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "10,000 pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Cap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C100J5GACAUTO.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 10000PF 25V 5% NP0 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.87mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "KEMET"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C0603C103J3GACTU"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Description"; Value = "0603 C 10nF Ceramic Multilayer Capacitor, 25 V, +125degC, C0G Dielectric, +/-5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/c0603c103j3gactu-kemet-10686801"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "C0603C-CF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "C0G"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "30ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "0.05"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10,000 pF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "25 V"; VariantName = "[No Variations]"
Added Component: Designator=C22(CAPC1608X87X35NL15T15)
Add component (AddParameter): Name = "Manufacturer"; Value = "Kemet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "C0603X222K5RACTU"; VariantName = "[No Variations]"
Added Component: Designator=C23(FP-C0603-CJ-MFG)
Add component (AddParameter): Name = "Automotive"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Cap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://content.kemet.com/datasheets/KEM_C1013_X7R_FT-CAP_SMD.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L2"; Value = "Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Class L3"; Value = "Ceramic Capacitors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digikey Description"; Value = "CAP CER 0.1UF 50V X7R 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.95mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ipc Land Pattern Name"; Value = "CAPC16080X80"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Kemet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C0603X104K5RACTU"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Ceramic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser Description"; Value = "Capacitor; Ceramic; Cap 0.1uF; Tol+10%; SMT; Flexible Termination; Vol-Rtg 50V; TR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/c0603x104k5ractu-kemet-9145062"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "C0603-CJ"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Characteristic"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "15%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=J3(FP-B6B-XH-A_LF_SN-MFG)
Added Component: Designator=J4(FP-B6B-XH-A_LF_SN-MFG)
Added Component: Designator=R6(RESC3216X70X50LL05T20)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ-8ENF1002V"; VariantName = "[No Variations]"
Added Component: Designator=R7(RESC3216X70X50LL05T20)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ-8ENF1002V"; VariantName = "[No Variations]"
Added Component: Designator=R?(RESC3216X70X50LL05T20)
Add component (AddParameter): Name = "Manufacturer"; Value = "Panasonic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "ERJ-8ENF1001V"; VariantName = "[No Variations]"
Added Component: Designator=SW1(FP-B3U-1000P-MFG)
Add component (AddParameter): Name = "Actuator Length"; Value = "0.4mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Actuator Type"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Current Rating"; Value = "50mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Resistance"; Value = "100mR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current Rating"; Value = "50mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "2.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Electrical Life"; Value = "200000Cycles"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.2mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Illumination Type"; Value = "Non-Illuminated"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Insulation Resistance"; Value = "100MR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "4mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Current Rating"; Value = "50mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "70°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Voltage Rating (DC)"; Value = "12V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mechanical Life"; Value = "200000Cycles"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-25°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Force"; Value = "1.5N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = "Straight"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Ratings"; Value = "Dust Proof"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Switch Function"; Value = "Off-Mom"; VariantName = "[No Variations]"
